,Precipitation,encode_state,Year,Month
8996,3.036132807,2,1979,9
8997,1.49032057,2,1979,10
8998,1.297022601,2,1979,11
8999,0.697020978,2,1979,12
9096,0.937411628,2,1980,1
9097,0.703321507,2,1980,2
9098,1.324347958,2,1980,3
9099,1.737090487,2,1980,4
9100,2.270737094,2,1980,5
9101,4.004707434,2,1980,6
9102,3.284146855,2,1980,7
9103,3.413258075,2,1980,8
9104,2.212908232,2,1980,9
9105,1.731309695,2,1980,10
9106,1.24000116,2,1980,11
9107,0.954925161,2,1980,12
9204,0.679089555,2,1981,1
9205,0.747179992,2,1981,2
9206,1.389120579,2,1981,3
9207,2.210761758,2,1981,4
9208,3.597588988,2,1981,5
9209,3.834486953,2,1981,6
9210,3.074501616,2,1981,7
9211,3.646468144,2,1981,8
9212,2.655831748,2,1981,9
9213,1.479588078,2,1981,10
9214,1.053262479,2,1981,11
9215,0.902990365,2,1981,12
9312,0.764264639,2,1982,1
9313,0.915193546,2,1982,2
9314,1.294085151,2,1982,3
9315,2.230174564,2,1982,4
9316,2.611932259,2,1982,5
9317,3.908367801,2,1982,6
9318,3.357307688,2,1982,7
9319,3.431063399,2,1982,8
9320,2.73279303,2,1982,9
9321,1.771057485,2,1982,10
9322,1.373029458,2,1982,11
9323,0.816242862,2,1982,12
9420,0.721427682,2,1983,1
9421,0.764062216,2,1983,2
9422,1.224142805,2,1983,3
9423,1.924407394,2,1983,4
9424,3.360789958,2,1983,5
9425,3.070335456,2,1983,6
9426,3.441496294,2,1983,7
9427,3.242104317,2,1983,8
9428,2.685680228,2,1983,9
9429,2.118069973,2,1983,10
9430,1.075753264,2,1983,11
9431,0.882340535,2,1983,12
9528,0.808615405,2,1984,1
9529,1.205815249,2,1984,2
9530,1.171354725,2,1984,3
9531,1.918520031,2,1984,4
9532,2.370559635,2,1984,5
9533,3.889035175,2,1984,6
9534,3.224578374,2,1984,7
9535,3.385895737,2,1984,8
9536,2.594711663,2,1984,9
9537,1.513743467,2,1984,10
9538,1.508769609,2,1984,11
9539,0.627810749,2,1984,12
9636,0.70395848,2,1985,1
9637,1.084354322,2,1985,2
9638,1.364622502,2,1985,3
9639,1.695700214,2,1985,4
9640,3.020887359,2,1985,5
9641,4.070359637,2,1985,6
9642,2.985101114,2,1985,7
9643,3.311574369,2,1985,8
9644,2.133847042,2,1985,9
9645,1.515257526,2,1985,10
9646,1.127480519,2,1985,11
9647,0.886464614,2,1985,12
9744,0.769124283,2,1986,1
9745,0.902494819,2,1986,2
9746,1.451503833,2,1986,3
9747,2.206060671,2,1986,4
9748,3.510755532,2,1986,5
9749,3.548655453,2,1986,6
9750,3.244963211,2,1986,7
9751,3.385070068,2,1986,8
9752,2.821486871,2,1986,9
9753,1.499005197,2,1986,10
9754,1.086086316,2,1986,11
9755,0.686439635,2,1986,12
9852,0.730332974,2,1987,1
9853,0.762861182,2,1987,2
9854,1.261140895,2,1987,3
9855,1.60587849,2,1987,4
9856,3.166231685,2,1987,5
9857,3.986908928,2,1987,6
9858,3.489495897,2,1987,7
9859,3.444681419,2,1987,8
9860,3.296966476,2,1987,9
9861,1.547254928,2,1987,10
9862,1.172548188,2,1987,11
9863,0.91111984,2,1987,12
9960,0.669990745,2,1988,1
9961,0.798976616,2,1988,2
9962,1.34494864,2,1988,3
9963,2.358799722,2,1988,4
9964,3.446125213,2,1988,5
9965,3.539682545,2,1988,6
9966,3.508223336,2,1988,7
9967,3.398712321,2,1988,8
9968,2.53470203,2,1988,9
9969,1.506532511,2,1988,10
9970,1.404838649,2,1988,11
9971,0.946778114,2,1988,12
10068,0.75125982,2,1989,1
10069,0.632966492,2,1989,2
10070,1.211686882,2,1989,3
10071,2.064678089,2,1989,4
10072,3.506929483,2,1989,5
10073,3.715864395,2,1989,6
10074,3.075166781,2,1989,7
10075,3.279321691,2,1989,8
10076,3.167261918,2,1989,9
10077,1.429862511,2,1989,10
10078,1.047140013,2,1989,11
10079,0.653081277,2,1989,12
10176,0.678070599,2,1990,1
10177,0.880041833,2,1990,2
10178,1.353448367,2,1990,3
10179,1.739902211,2,1990,4
10180,3.148107294,2,1990,5
10181,4.159907635,2,1990,6
10182,3.011222172,2,1990,7
10183,4.142290539,2,1990,8
10184,2.672094539,2,1990,9
10185,1.63264384,2,1990,10
10186,1.254883974,2,1990,11
10187,0.877547321,2,1990,12
10284,0.816376285,2,1991,1
10285,0.766611495,2,1991,2
10286,1.42363225,2,1991,3
10287,1.90387933,2,1991,4
10288,2.374197673,2,1991,5
10289,3.998711756,2,1991,6
10290,3.389305775,2,1991,7
10291,4.013221051,2,1991,8
10292,2.203121621,2,1991,9
10293,1.482981252,2,1991,10
10294,0.879887419,2,1991,11
10295,0.770888008,2,1991,12
10392,0.795858914,2,1992,1
10393,1.132040005,2,1992,2
10394,1.216129517,2,1992,3
10395,2.312317705,2,1992,4
10396,3.612643952,2,1992,5
10397,4.011422768,2,1992,6
10398,3.325450886,2,1992,7
10399,3.17720633,2,1992,8
10400,3.052580058,2,1992,9
10401,1.511126955,2,1992,10
10402,1.132249663,2,1992,11
10403,0.666159986,2,1992,12
10500,0.758952048,2,1993,1
10501,1.11762285,2,1993,2
10502,1.193725546,2,1993,3
10503,1.824392497,2,1993,4
10504,3.195170493,2,1993,5
10505,3.849721608,2,1993,6
10506,3.485917533,2,1993,7
10507,3.488803447,2,1993,8
10508,2.665635657,2,1993,9
10509,1.525050742,2,1993,10
10510,1.166162514,2,1993,11
10511,0.902372082,2,1993,12
10608,0.684037511,2,1994,1
10609,0.758863534,2,1994,2
10610,1.240451736,2,1994,3
10611,1.763616687,2,1994,4
10612,3.023585636,2,1994,5
10613,3.96690351,2,1994,6
10614,3.47769072,2,1994,7
10615,3.550674634,2,1994,8
10616,2.66890422,2,1994,9
10617,1.483445739,2,1994,10
10618,1.112919749,2,1994,11
10619,0.70443445,2,1994,12
10716,0.620544303,2,1995,1
10717,0.663525152,2,1995,2
10718,1.104538225,2,1995,3
10719,1.881291479,2,1995,4
10720,3.259325481,2,1995,5
10721,4.169870993,2,1995,6
10722,3.293365324,2,1995,7
10723,3.340527967,2,1995,8
10724,2.972135732,2,1995,9
10725,1.649850507,2,1995,10
10726,1.258585172,2,1995,11
10727,0.801823442,2,1995,12
10824,0.74101502,2,1996,1
10825,0.807291462,2,1996,2
10826,1.174724648,2,1996,3
10827,1.751301765,2,1996,4
10828,3.020699389,2,1996,5
10829,4.318988992,2,1996,6
10830,3.764772137,2,1996,7
10831,3.155636241,2,1996,8
10832,2.674314677,2,1996,9
10833,1.634483048,2,1996,10
10834,1.201973132,2,1996,11
10835,0.844342857,2,1996,12
10932,0.635144528,2,1997,1
10933,0.874147727,2,1997,2
10934,1.398804478,2,1997,3
10935,1.987290912,2,1997,4
10936,2.457650203,2,1997,5
10937,3.82113994,2,1997,6
10938,3.097669712,2,1997,7
10939,4.014989119,2,1997,8
10940,2.710669207,2,1997,9
10941,2.20857091,2,1997,10
10942,1.11254239,2,1997,11
10943,0.702954653,2,1997,12
11040,0.746788449,2,1998,1
11041,0.833486959,2,1998,2
11042,1.257898984,2,1998,3
11043,2.056331704,2,1998,4
11044,2.365911863,2,1998,5
11045,3.650767887,2,1998,6
11046,3.480231217,2,1998,7
11047,3.659399044,2,1998,8
11048,2.922081994,2,1998,9
11049,1.583639626,2,1998,10
11050,1.237851164,2,1998,11
11051,0.925838154,2,1998,12
11148,0.734560984,2,1999,1
11149,0.982282909,2,1999,2
11150,1.289245835,2,1999,3
11151,1.896660043,2,1999,4
11152,3.665861169,2,1999,5
11153,3.899462988,2,1999,6
11154,3.302702632,2,1999,7
11155,3.283280806,2,1999,8
11156,2.794457536,2,1999,9
11157,2.174163588,2,1999,10
11158,1.328824128,2,1999,11
11159,0.880061504,2,1999,12
11256,0.724166639,2,2000,1
11257,0.992409198,2,2000,2
11258,1.307418281,2,2000,3
11259,1.83345798,2,2000,4
11260,3.112620895,2,2000,5
11261,3.870918406,2,2000,6
11262,3.524848128,2,2000,7
11263,3.330795057,2,2000,8
11264,2.632668799,2,2000,9
11265,1.548406815,2,2000,10
11266,1.248583565,2,2000,11
11267,0.891997347,2,2000,12
11364,0.793405541,2,2001,1
11365,0.939616028,2,2001,2
11366,1.604620676,2,2001,3
11367,1.660698609,2,2001,4
11368,3.395650819,2,2001,5
11369,4.080296633,2,2001,6
11370,3.357307688,2,2001,7
11371,3.208327738,2,2001,8
11372,2.274850871,2,2001,9
11373,1.695089168,2,2001,10
11374,1.113043427,2,2001,11
11375,0.652830941,2,2001,12
11472,0.65581485,2,2002,1
11473,0.740458924,2,2002,2
11474,1.103638973,2,2002,3
11475,1.618887687,2,2002,4
11476,3.492166659,2,2002,5
11477,3.846753601,2,2002,6
11478,3.311343785,2,2002,7
11479,3.381987367,2,2002,8
11480,2.41829113,2,2002,9
11481,1.406920927,2,2002,10
11482,1.096057205,2,2002,11
11483,0.834218339,2,2002,12
11580,0.844652689,2,2003,1
11581,1.035474176,2,2003,2
11582,1.271519164,2,2003,3
11583,1.651399693,2,2003,4
11584,2.547056046,2,2003,5
11585,4.24533773,2,2003,6
11586,3.366594534,2,2003,7
11587,3.798871385,2,2003,8
11588,2.844992142,2,2003,9
11589,1.380810955,2,2003,10
11590,0.823313086,2,2003,11
11591,0.888269666,2,2003,12
11688,0.753538032,2,2004,1
11689,0.732114643,2,2004,2
11690,1.270035162,2,2004,3
11691,1.798440371,2,2004,4
11692,2.622976918,2,2004,5
11693,3.999699599,2,2004,6
11694,3.302702632,2,2004,7
11695,2.623272805,2,2004,8
11696,2.66743918,2,2004,9
11697,1.601693396,2,2004,10
11698,1.219920591,2,2004,11
11699,0.86423649,2,2004,12
11796,1.053272269,2,2005,1
11797,0.80934748,2,2005,2
11798,1.223361132,2,2005,3
11799,1.780006228,2,2005,4
11800,2.55438381,2,2005,5
11801,3.341190484,2,2005,6
11802,3.50889314,2,2005,7
11803,3.532743083,2,2005,8
11804,3.217998743,2,2005,9
11805,2.176599103,2,2005,10
11806,1.238594785,2,2005,11
11807,0.71373952,2,2005,12
11904,0.677765506,2,2006,1
11905,1.077892546,2,2006,2
11906,1.313454404,2,2006,3
11907,1.850969108,2,2006,4
11908,2.030930091,2,2006,5
11909,4.061242576,2,2006,6
11910,3.089553306,2,2006,7
11911,2.991024918,2,2006,8
11912,3.108759436,2,2006,9
11913,2.027746526,2,2006,10
11914,1.494200301,2,2006,11
11915,0.801147759,2,2006,12
12012,0.905609309,2,2007,1
12013,0.771754059,2,2007,2
12014,1.229716664,2,2007,3
12015,2.158620032,2,2007,4
12016,3.270352969,2,2007,5
12017,3.64785735,2,2007,6
12018,3.140760708,2,2007,7
12019,3.105841293,2,2007,8
12020,2.499046344,2,2007,9
12021,1.397502474,2,2007,10
12022,1.348890906,2,2007,11
12023,0.870491709,2,2007,12
12120,0.677150019,2,2008,1
12121,0.709334597,2,2008,2
12122,1.453602638,2,2008,3
12123,1.827345396,2,2008,4
12124,2.980150969,2,2008,5
12125,3.928293497,2,2008,6
12126,3.19099089,2,2008,7
12127,3.552283161,2,2008,8
12128,3.363947886,2,2008,9
12129,1.500434578,2,2008,10
12130,0.829963573,2,2008,11
12131,0.849967178,2,2008,12
12228,0.70155252,2,2009,1
12229,0.852819047,2,2009,2
12230,1.334602437,2,2009,3
12231,2.105139103,2,2009,4
12232,2.513573855,2,2009,5
12233,3.918059959,2,2009,6
12234,3.458594704,2,2009,7
12235,3.453049542,2,2009,8
12236,2.51819478,2,2009,9
12237,2.186222831,2,2009,10
12238,1.22696549,2,2009,11
12239,0.818985398,2,2009,12
12336,0.812648792,2,2010,1
12337,0.765718516,2,2010,2
12338,1.203578077,2,2010,3
12339,1.563764587,2,2010,4
12340,2.672393536,2,2010,5
12341,3.905439028,2,2010,6
12342,3.305538963,2,2010,7
12343,3.140172628,2,2010,8
12344,2.345449953,2,2010,9
12345,1.970009021,2,2010,10
12346,1.197273145,2,2010,11
12347,0.957086122,2,2010,12
12444,0.624532883,2,2011,1
12445,0.746292376,2,2011,2
12446,1.308425414,2,2011,3
12447,2.397397858,2,2011,4
12448,3.22706297,2,2011,5
12449,3.929745576,2,2011,6
12450,3.419830438,2,2011,7
12451,3.141971862,2,2011,8
12452,3.201235679,2,2011,9
12453,1.525932135,2,2011,10
12454,1.259621644,2,2011,11
12455,0.953573866,2,2011,12
12552,0.822202655,2,2012,1
12553,0.664228786,2,2012,2
12554,1.225696962,2,2012,3
12555,1.752428697,2,2012,4
12556,2.82024394,2,2012,5
12557,4.109506484,2,2012,6
12558,3.266511598,2,2012,7
12559,3.413659142,2,2012,8
12560,2.208371874,2,2012,9
12561,1.765698222,2,2012,10
12562,1.204134862,2,2012,11
12563,0.772006395,2,2012,12
12660,1.067928447,2,2013,1
12661,0.931481275,2,2013,2
12662,1.479130234,2,2013,3
12663,2.097496472,2,2013,4
12664,3.177125413,2,2013,5
12665,3.694005633,2,2013,6
12666,3.132651184,2,2013,7
12667,3.142027093,2,2013,8
12668,1.960551872,2,2013,9
12669,1.441471061,2,2013,10
12670,1.333524438,2,2013,11
12671,0.783681208,2,2013,12
12768,0.677373601,2,2014,1
12769,0.789318672,2,2014,2
12770,1.335844943,2,2014,3
12771,1.683449341,2,2014,4
12772,3.038109216,2,2014,5
12773,3.915088433,2,2014,6
12774,3.259139006,2,2014,7
12775,2.780256402,2,2014,8
12776,2.991095418,2,2014,9
12777,2.062439323,2,2014,10
12778,1.162311353,2,2014,11
12779,0.766695385,2,2014,12
12876,0.758177061,2,2015,1
12877,0.733107796,2,2015,2
12878,1.317610954,2,2015,3
12879,2.09188756,2,2015,4
12880,2.661176918,2,2015,5
12881,4.654283012,2,2015,6
12882,3.341282508,2,2015,7
12883,3.715046365,2,2015,8
12884,2.626924091,2,2015,9
12885,1.43918692,2,2015,10
12886,1.439832484,2,2015,11
12887,0.958892581,2,2015,12
12984,0.772077711,2,2016,1
12985,0.869099185,2,2016,2
12986,1.033030834,2,2016,3
12987,1.745572986,2,2016,4
12988,2.975127419,2,2016,5
12989,3.845414045,2,2016,6
12990,3.498555822,2,2016,7
12991,3.159574271,2,2016,8
12992,2.830887869,2,2016,9
12993,1.579070786,2,2016,10
12994,1.282325233,2,2016,11
12995,0.981064851,2,2016,12
13092,0.798190872,2,2017,1
13093,1.106276132,2,2017,2
13094,1.373593177,2,2017,3
13095,1.852552722,2,2017,4
13096,3.186218026,2,2017,5
13097,3.782239233,2,2017,6
13098,3.561545035,2,2017,7
13099,3.316476176,2,2017,8
13100,3.374459693,2,2017,9
13101,1.518038441,2,2017,10
13102,1.36455536,2,2017,11
13103,0.776029602,2,2017,12
13200,0.739707053,2,2018,1
13201,1.061859986,2,2018,2
13202,1.381449712,2,2018,3
13203,1.846208709,2,2018,4
13204,2.88757523,2,2018,5
13205,3.849661618,2,2018,6
13206,3.285654815,2,2018,7
13207,3.283365481,2,2018,8
13208,3.275674639,2,2018,9
13209,2.147642359,2,2018,10
13210,1.070025157,2,2018,11
13211,0.870846082,2,2018,12
13308,0.757837036,2,2019,1
13309,0.673235627,2,2019,2
13310,1.240503497,2,2019,3
13311,1.776976894,2,2019,4
13312,3.386100304,2,2019,5
13313,3.900902747,2,2019,6
13314,3.374496294,2,2019,7
13315,3.991706146,2,2019,8
13316,2.879105664,2,2019,9
13317,1.826701858,2,2019,10
13318,1.15873366,2,2019,11
13319,0.861149292,2,2019,12
13416,0.746695286,2,2020,1
13417,0.760042764,2,2020,2
13418,1.325365792,2,2020,3
13419,1.786653239,2,2020,4
13420,2.984990954,2,2020,5
13421,4.003363868,2,2020,6
13422,3.338801374,2,2020,7
13423,3.296615222,2,2020,8
13424,3.441655669,2,2020,9
13425,1.681779845,2,2020,10
13426,1.230398915,2,2020,11
13427,0.898266583,2,2020,12
13524,0.678980531,2,2021,1
13525,0.870721608,2,2021,2
13526,1.299351804,2,2021,3
13527,1.790843841,2,2021,4
13528,2.79557802,2,2021,5
13529,3.606268088,2,2021,6
13530,3.359336688,2,2021,7
13531,3.166057305,2,2021,8
13532,2.205286629,2,2021,9
13533,1.40387289,2,2021,10
13534,1.344673694,2,2021,11
13535,0.887940027,2,2021,12
13632,0.905814934,2,2022,1
13633,0.662089097,2,2022,2
13634,1.432770125,2,2022,3
13635,1.774282714,2,2022,4
13636,2.483182861,2,2022,5
13637,3.459621769,2,2022,6
13638,3.31793566,2,2022,7
13639,3.266014863,2,2022,8
13640,3.065643286,2,2022,9
13641,1.891052163,2,2022,10
13642,1.454565367,2,2022,11
13643,0.883397944,2,2022,12
36,1.393337488,3,1896,1
37,1.215684325,3,1896,2
38,1.332280106,3,1896,3
39,1.777664282,3,1896,4
40,2.399866128,3,1896,5
41,2.816712284,3,1896,6
42,1.463384096,3,1896,7
43,1.24378003,3,1896,8
44,1.530408413,3,1896,9
45,1.283334483,3,1896,10
46,2.118340831,3,1896,11
47,1.072859496,3,1896,12
144,1.202157789,3,1897,1
145,1.346127473,3,1897,2
146,1.261794996,3,1897,3
147,1.336385457,3,1897,4
148,2.078381091,3,1897,5
149,3.431072413,3,1897,6
150,1.827988827,3,1897,7
151,1.192894189,3,1897,8
152,1.413377598,3,1897,9
153,1.342079173,3,1897,10
154,2.329850038,3,1897,11
155,1.459430016,3,1897,12
252,1.25452224,3,1898,1
253,1.173915696,3,1898,2
254,1.830349372,3,1898,3
255,1.67087031,3,1898,4
256,2.720827903,3,1898,5
257,3.137010361,3,1898,6
258,1.453146751,3,1898,7
259,1.036321536,3,1898,8
260,1.419603256,3,1898,9
261,1.384061252,3,1898,10
262,1.90878233,3,1898,11
263,1.112302158,3,1898,12
360,1.553009213,3,1899,1
361,1.34073655,3,1899,2
362,1.144526699,3,1899,3
363,1.363154874,3,1899,4
364,2.233638597,3,1899,5
365,2.925978635,3,1899,6
366,1.42149481,3,1899,7
367,1.572649588,3,1899,8
368,1.444458104,3,1899,9
369,1.605590518,3,1899,10
370,1.15164215,3,1899,11
371,1.461442766,3,1899,12
468,1.020521207,3,1900,1
469,1.240187226,3,1900,2
470,1.357342294,3,1900,3
471,1.890444451,3,1900,4
472,2.113870855,3,1900,5
473,2.388740936,3,1900,6
474,1.388958139,3,1900,7
475,1.53607887,3,1900,8
476,1.567579177,3,1900,9
477,1.408066152,3,1900,10
478,1.269762259,3,1900,11
479,1.171107937,3,1900,12
576,1.234597894,3,1901,1
577,1.240223924,3,1901,2
578,1.228349187,3,1901,3
579,2.193165728,3,1901,4
580,2.800409499,3,1901,5
581,2.566402245,3,1901,6
582,1.370031765,3,1901,7
583,1.170520927,3,1901,8
584,1.661632456,3,1901,9
585,1.298797118,3,1901,10
586,1.109202347,3,1901,11
587,1.488849968,3,1901,12
684,1.204059007,3,1902,1
685,1.282895098,3,1902,2
686,1.370988305,3,1902,3
687,1.338239572,3,1902,4
688,3.143647175,3,1902,5
689,2.624521612,3,1902,6
690,1.778566523,3,1902,7
691,1.26890541,3,1902,8
692,1.045869837,3,1902,9
693,1.294224738,3,1902,10
694,1.364286772,3,1902,11
695,1.26568968,3,1902,12
792,1.386810534,3,1903,1
793,1.025890428,3,1903,2
794,1.304845116,3,1903,3
795,1.566013814,3,1903,4
796,2.258710133,3,1903,5
797,2.807850803,3,1903,6
798,2.03218955,3,1903,7
799,1.348679369,3,1903,8
800,1.702203583,3,1903,9
801,1.278082418,3,1903,10
802,1.494218024,3,1903,11
803,1.19064049,3,1903,12
900,1.285441526,3,1904,1
901,1.440472929,3,1904,2
902,1.628548892,3,1904,3
903,1.342537706,3,1904,4
904,1.942642599,3,1904,5
905,2.681179238,3,1904,6
906,1.34543612,3,1904,7
907,1.574406253,3,1904,8
908,1.119330109,3,1904,9
909,1.293272572,3,1904,10
910,0.983323671,3,1904,11
911,1.242149189,3,1904,12
1008,1.197332941,3,1905,1
1009,0.978228123,3,1905,2
1010,1.181527156,3,1905,3
1011,1.331315671,3,1905,4
1012,2.170154654,3,1905,5
1013,2.952440772,3,1905,6
1014,1.458375449,3,1905,7
1015,1.307858583,3,1905,8
1016,1.220635112,3,1905,9
1017,1.278798753,3,1905,10
1018,1.23937617,3,1905,11
1019,1.162963596,3,1905,12
1116,1.35066107,3,1906,1
1117,1.262148771,3,1906,2
1118,1.226516595,3,1906,3
1119,1.323090831,3,1906,4
1120,2.526735048,3,1906,5
1121,3.472569161,3,1906,6
1122,1.421340172,3,1906,7
1123,1.784997313,3,1906,8
1124,1.425252337,3,1906,9
1125,1.140177966,3,1906,10
1126,1.397880609,3,1906,11
1127,1.671279359,3,1906,12
1224,1.494091623,3,1907,1
1225,1.247843811,3,1907,2
1226,1.273400323,3,1907,3
1227,1.818199189,3,1907,4
1228,2.435364757,3,1907,5
1229,3.420981095,3,1907,6
1230,1.704826386,3,1907,7
1231,1.417226465,3,1907,8
1232,1.439518957,3,1907,9
1233,1.338748989,3,1907,10
1234,1.410214969,3,1907,11
1235,0.969006606,3,1907,12
1332,1.198434126,3,1908,1
1333,1.158738899,3,1908,2
1334,1.366151257,3,1908,3
1335,1.263587778,3,1908,4
1336,3.079179925,3,1908,5
1337,3.412560639,3,1908,6
1338,1.183942287,3,1908,7
1339,1.389755307,3,1908,8
1340,1.507288996,3,1908,9
1341,1.350052397,3,1908,10
1342,0.875292393,3,1908,11
1343,1.114734391,3,1908,12
1440,1.455689783,3,1909,1
1441,1.141940829,3,1909,2
1442,1.431182787,3,1909,3
1443,1.83099392,3,1909,4
1444,2.386862457,3,1909,5
1445,3.260551734,3,1909,6
1446,2.117651365,3,1909,7
1447,1.241306082,3,1909,8
1448,1.561775285,3,1909,9
1449,1.150783047,3,1909,10
1450,1.588240064,3,1909,11
1451,1.259912354,3,1909,12
1548,1.022731956,3,1910,1
1549,1.265820363,3,1910,2
1550,1.346463999,3,1910,3
1551,1.295699256,3,1910,4
1552,2.066547287,3,1910,5
1553,3.098872275,3,1910,6
1554,1.389775388,3,1910,7
1555,1.262205982,3,1910,8
1556,1.964849401,3,1910,9
1557,1.280743445,3,1910,10
1558,1.642663211,3,1910,11
1559,1.09456784,3,1910,12
1656,1.520107415,3,1911,1
1657,1.119195967,3,1911,2
1658,1.02419666,3,1911,3
1659,1.892437184,3,1911,4
1660,2.572310589,3,1911,5
1661,3.153085827,3,1911,6
1662,1.878241797,3,1911,7
1663,1.439890899,3,1911,8
1664,2.216652403,3,1911,9
1665,1.42928614,3,1911,10
1666,1.893524943,3,1911,11
1667,1.143356272,3,1911,12
1764,1.283054362,3,1912,1
1765,1.171618802,3,1912,2
1766,1.108704844,3,1912,3
1767,1.626731981,3,1912,4
1768,2.5014498,3,1912,5
1769,2.851547526,3,1912,6
1770,1.818008372,3,1912,7
1771,2.003266912,3,1912,8
1772,1.913581911,3,1912,9
1773,1.315437316,3,1912,10
1774,1.076945651,3,1912,11
1775,1.266919435,3,1912,12
1872,1.435780568,3,1913,1
1873,1.083941029,3,1913,2
1874,1.426510179,3,1913,3
1875,1.301793275,3,1913,4
1876,2.22470693,3,1913,5
1877,3.005079556,3,1913,6
1878,1.504757231,3,1913,7
1879,1.671981682,3,1913,8
1880,1.368022347,3,1913,9
1881,1.428100278,3,1913,10
1882,1.16718998,3,1913,11
1883,1.003484956,3,1913,12
1980,1.205236305,3,1914,1
1981,1.315463346,3,1914,2
1982,1.158312846,3,1914,3
1983,1.8930271,3,1914,4
1984,2.158777991,3,1914,5
1985,3.427624622,3,1914,6
1986,1.542529501,3,1914,7
1987,1.444302106,3,1914,8
1988,1.533577366,3,1914,9
1989,1.513202148,3,1914,10
1990,1.143416159,3,1914,11
1991,1.340903079,3,1914,12
2088,1.242176616,3,1915,1
2089,1.186133481,3,1915,2
2090,1.294506076,3,1915,3
2091,1.338720215,3,1915,4
2092,2.586527039,3,1915,5
2093,3.322306072,3,1915,6
2094,2.326877181,3,1915,7
2095,1.295573312,3,1915,8
2096,1.694477814,3,1915,9
2097,1.200304096,3,1915,10
2098,1.345468929,3,1915,11
2099,1.567934856,3,1915,12
2196,1.517738939,3,1916,1
2197,1.20266713,3,1916,2
2198,1.346185997,3,1916,3
2199,1.873517587,3,1916,4
2200,2.279531196,3,1916,5
2201,3.379950309,3,1916,6
2202,2.29047437,3,1916,7
2203,1.335129028,3,1916,8
2204,1.743281838,3,1916,9
2205,1.335977323,3,1916,10
2206,1.132124248,3,1916,11
2207,1.171315322,3,1916,12
2304,1.211069184,3,1917,1
2305,1.21303426,3,1917,2
2306,1.202431399,3,1917,3
2307,1.398077897,3,1917,4
2308,2.124565126,3,1917,5
2309,3.194800916,3,1917,6
2310,0.966690557,3,1917,7
2311,1.195028822,3,1917,8
2312,1.341596698,3,1917,9
2313,1.083445073,3,1917,10
2314,1.204861661,3,1917,11
2315,2.243540602,3,1917,12
2412,1.539212151,3,1918,1
2413,1.177777672,3,1918,2
2414,1.303485948,3,1918,3
2415,1.289081616,3,1918,4
2416,1.959659015,3,1918,5
2417,1.98366397,3,1918,6
2418,1.716756104,3,1918,7
2419,1.49170595,3,1918,8
2420,1.2995332,3,1918,9
2421,1.230954718,3,1918,10
2422,1.21056123,3,1918,11
2423,1.142986876,3,1918,12
2520,0.945306837,3,1919,1
2521,1.346811057,3,1919,2
2522,1.201080622,3,1919,3
2523,1.327635938,3,1919,4
2524,2.042773977,3,1919,5
2525,2.356389154,3,1919,6
2526,1.128172114,3,1919,7
2527,1.102542562,3,1919,8
2528,1.234513858,3,1919,9
2529,1.392017938,3,1919,10
2530,1.252847563,3,1919,11
2531,1.136732371,3,1919,12
2628,1.481760514,3,1920,1
2629,1.156036762,3,1920,2
2630,1.289617829,3,1920,3
2631,2.018052853,3,1920,4
2632,2.444524805,3,1920,5
2633,2.275395378,3,1920,6
2634,1.995557402,3,1920,7
2635,1.574029487,3,1920,8
2636,1.480213619,3,1920,9
2637,1.239586282,3,1920,10
2638,1.101965327,3,1920,11
2639,1.199944121,3,1920,12
2736,1.218020976,3,1921,1
2737,1.094610735,3,1921,2
2738,1.299202647,3,1921,3
2739,1.560640685,3,1921,4
2740,2.263545838,3,1921,5
2741,3.074210138,3,1921,6
2742,1.656922579,3,1921,7
2743,1.285876742,3,1921,8
2744,1.502483133,3,1921,9
2745,1.295502792,3,1921,10
2746,1.426205324,3,1921,11
2747,1.198621873,3,1921,12
2844,1.285768074,3,1922,1
2845,1.225728447,3,1922,2
2846,1.285060184,3,1922,3
2847,1.572216678,3,1922,4
2848,2.377600269,3,1922,5
